ID,Name,Description,Media_Type,Download_URL,Path_In_Zip,Size,objid_alt,fname_alt
95c62557f2fab292765e1de54b65344a,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-349C-0FA3-A096-0/a.jpg,4087296,,
4d649209f528910086f76f94dfbc7252,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-349C-0FA3-A096-0/web.jpg,4087296,,
0d0dc6e88da3e0aa3e83abeb6f5dad1d,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-349C-0FA3-A096-0/thumbnail.jpg,4087296,,
3fca7c41d537edfe3a251b6ef90a59b6,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-BD77-A6B0-05A9-0/full.JPG,1122783,,
9b51ba07a52e4f0b9ca20acee39399be,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-BD77-A6B0-05A9-0/web.JPG,1122783,,
f14b5fadbd7358e19f98bf81d01c265d,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-BD77-A6B0-05A9-0/thumbnail.JPG,1122783,,
59a94906dc65ef304365734270ec845f,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-9087-133E-9880-0/full.JPG,1183403,,
9ebeee01bf83651854c0291e2ad077c0,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-9087-133E-9880-0/web.JPG,1183403,,
b20d38ad14b8d8248ce3598a2d2d174d,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-9087-133E-9880-0/thumbnail.JPG,1183403,,
3817d13b6d4d3904ea583593d1369f1e,a.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-DB80-B397-6DEC-0/a.tif,305276,,
9e0044769367c82cd9561888098b89cd,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-591B-5A36-0A67-0/full.JPG,1755850,,
4eece8d0ade42d0ea11d904facc0f195,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-591B-5A36-0A67-0/web.JPG,1755850,,
d6d193892e0486a09cc8eef04fd960d2,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-591B-5A36-0A67-0/thumbnail.JPG,1755850,,
7805f5b4ab7493af0f769213332152ab,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-DD9B-101C-6D64-0/a.jpg,3026911,,
a8b7ee24b47ae1971ace0078d3d61a3c,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-DD9B-101C-6D64-0/web.jpg,3026911,,
f2e2ef9849e563e30cd4f3ccf49beb60,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-DD9B-101C-6D64-0/thumbnail.jpg,3026911,,
c013327dd572e67a241cbfb30add35e6,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-B35E-D356-1538-0/a.jpg,1251513,,
32c4b333c7b15ca5828269c359301304,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-B35E-D356-1538-0/web.jpg,1251513,,
74b2bad1d9ef2a9176e6c08402f8fbe9,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-B35E-D356-1538-0/thumbnail.jpg,1251513,,
4b2d5c501028c1a0aa7123d935962e74,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-2F72-5DE0-B252-0/a.jpg,3216321,,
324508ad155f85ff820c048193ceac5b,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-2F72-5DE0-B252-0/web.jpg,3216321,,
b4f4eb14c123f108175c2da55bff2d4f,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-2F72-5DE0-B252-0/thumbnail.jpg,3216321,,
f42af5c863c209b47ddb79123561f60f,full.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-9C4C-3185-D4B6-0/full.tif,408315,,
033b6926fa02f3ee468a69d7e6818bfc,web.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-9C4C-3185-D4B6-0/web.tif,408315,,
3b9af1d05540005c607cc790b4d7b1d5,thumbnail.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-9C4C-3185-D4B6-0/thumbnail.tif,408315,,
b12d070099d17adfe24f8211d650c882,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-BBE9-44D4-A567-0/full.JPG,1235861,,
ee2aa7717c9c51753c32c978de75b705,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-BBE9-44D4-A567-0/web.JPG,1235861,,
76cbe0d6b760447c1b85a3bae644dca4,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-BBE9-44D4-A567-0/thumbnail.JPG,1235861,,
dad520a26743825d0820bfe630eedb4a,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-2C2A-6B8D-F466-0/a.jpg,3210669,,
6873582260395bc22ea9737834da2fd5,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-2C2A-6B8D-F466-0/web.jpg,3210669,,
8221eb5c0d451a7ceefa636f090a1ea8,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-2C2A-6B8D-F466-0/thumbnail.jpg,3210669,,
e874299a84418cf059cda204fce10006,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-B7F2-BFB9-B1F5-0/full.JPG,1424937,,
9d5e243f57af77bf2de2ba0b428e6c4d,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-B7F2-BFB9-B1F5-0/web.JPG,1424937,,
cb83fd1574baede61d0eeb685711d12c,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-B7F2-BFB9-B1F5-0/thumbnail.JPG,1424937,,
f49d9dd583cb88cf2d48b5c49f3905dc,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-3802-BAD4-F33D-0/full.jpg,264735,,
4fe43c5ff333b3b9dfb7b6adb33e678a,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-3802-BAD4-F33D-0/web.jpg,264735,,
48a19111b7a5e1c7f2e60cfe182c5086,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-3802-BAD4-F33D-0/thumbnail.jpg,264735,,
90d3544dea48116c8f8400e7bcf5adbd,full.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-5524-89DB-0226-0/full.tif,350852,,
8b22c1ad00640e1d16e2ad121bd2f483,web.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-5524-89DB-0226-0/web.tif,350852,,
5abc41b3eb215454aba58130bc7c201c,thumbnail.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-5524-89DB-0226-0/thumbnail.tif,350852,,
4f0be925a9cc0da155e31bc4f9982440,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-13C1-2383-CD3A-0/a.jpg,4078592,,
8f2488d76c23391e4bcbc70556398731,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-13C1-2383-CD3A-0/web.jpg,4078592,,
775de6a612d7b0092d82fdfedc554e1f,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_4.zip,4/EAEA0-13C1-2383-CD3A-0/thumbnail.jpg,4078592,,
7629fc419ecaefb583ac003609716e4c,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-1649-C75D-400B-0/a.jpg,3442240,,
f2fffed6a28aff2efa8f8dcacda8c402,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-1649-C75D-400B-0/web.jpg,3442240,,
4c950f88a30d36403432961e0c750aec,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-1649-C75D-400B-0/thumbnail.jpg,3442240,,
12f80191f23ccc12d8b30f97f2d1b3c9,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-0AA1-EDA9-0E21-0/full.JPG,1183113,,
0036bdfaa408ff3bc66d0fc68912341f,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-0AA1-EDA9-0E21-0/web.JPG,1183113,,
bbab8802661262fc1a2926835737fe5b,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-0AA1-EDA9-0E21-0/thumbnail.JPG,1183113,,
13eeb8dcdb92d474a806c40417ead785,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-C210-52D3-C9E2-0/full.JPG,1565919,,
19357c9f7dc2fad2a26a78098147c3f2,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-C210-52D3-C9E2-0/web.JPG,1565919,,
37bdb3ef80924ad75bdf629dd3e95775,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_1.zip,1/EAEA0-C210-52D3-C9E2-0/thumbnail.JPG,1565919,,
515fe489126c9131ee9233384fb630be,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-99BC-0688-A192-0/full.JPG,3215433,,
f73c5b6fefc48ae455d1eca2cc15be9d,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-99BC-0688-A192-0/web.JPG,3215433,,
37207b1ea4709ab12bf32ba9c49d1099,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-99BC-0688-A192-0/thumbnail.JPG,3215433,,
9e5acfc61d63b68ec76088f73fc56da3,0,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-04C9-8593-9256-0/0,3201476,,
a20da8da5ed4606876b0f75ce01b20eb,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-04C9-8593-9256-0/web.jpg,3201476,,
b4febe75994c1d57f7dbc4a41141cf60,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_9.zip,9/EAEA0-04C9-8593-9256-0/thumbnail.jpg,3201476,,
f8e5c49f818605e709da962f60aa8236,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-F87B-AAE9-DC62-0/full.JPG,891911,,
ed5cd1597eb8eeb89f9d607e99071154,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-F87B-AAE9-DC62-0/web.JPG,891911,,
8e09f284e293c426526b2dbece04aeac,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-F87B-AAE9-DC62-0/thumbnail.JPG,891911,,
27d89fcf88e0416f0cff4878a5250e36,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-0C1E-DB02-204A-0/a.jpg,567619,,
30f64310d819f9dc196d5e758bce138d,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-D61B-E5E3-0695-0/full.JPG,867359,,
05878b1f12c8a8b5d1082ae32cfcb6a3,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-D61B-E5E3-0695-0/web.JPG,867359,,
53857358fd2d69d1a2dc11cf9e19fc43,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-D61B-E5E3-0695-0/thumbnail.JPG,867359,,
cafd5bf30389649ecfcb7ec06b37545b,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-A8DC-8E5E-1180-0/a.jpg,3716608,,
0ba3afbb5d4258ab652cd03609badc13,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-A8DC-8E5E-1180-0/web.jpg,3716608,,
4560737064a08220301893381479bbd4,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-A8DC-8E5E-1180-0/thumbnail.jpg,3716608,,
a1d9e6fb5531c5071af3894ed832bea3,a.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_a.zip,a/EAEA0-05D8-4B1E-9913-0/a.tif,533232,,
3d7146cc7069bdeef51a355d6a6852d4,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-921F-6286-CA37-0/a.jpg,3664640,,
4201f4fb5b37ab8de42d26654d514a27,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-921F-6286-CA37-0/web.jpg,3664640,,
fc8f21ebb90ef58dcb06e605f9a4b8eb,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-921F-6286-CA37-0/thumbnail.jpg,3664640,,
0563ee6eb29d53836a4969d612f6a666,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_0.zip,0/EAEA0-31FA-1D73-AD4F-0/full.jpg,63600,,
990203a2164b251cb7a919f063e09da6,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_0.zip,0/EAEA0-31FA-1D73-AD4F-0/web.jpg,63600,,
f38ff7e86baeab826140d3fc889d419b,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_0.zip,0/EAEA0-31FA-1D73-AD4F-0/thumbnail.jpg,63600,,
bfe6786b7bfe1ad23513e296135ab4b9,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-C2A7-5C50-F866-0/full.JPG,1046016,,
baa68f05582ed4c359e7495deb323342,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-C2A7-5C50-F866-0/web.JPG,1046016,,
cffa8397d4ef1c11d7ff99c50f51b019,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-C2A7-5C50-F866-0/thumbnail.JPG,1046016,,
51d4164ed24034ae944f224c1754eefa,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-104B-A03D-48F5-0/a.jpg,2512939,,
17a56c52a136d3bef09ac0df304f1797,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-104B-A03D-48F5-0/web.jpg,2512939,,
b1f25b81ee52938996b25628ccb14dd8,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-104B-A03D-48F5-0/thumbnail.jpg,2512939,,
3e7bbcb5e8cabaf013ab8f687f056aad,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-A9FB-805E-EC7C-0/a.jpg,2400444,,
38f457b64b0b48a4a60c36d8945fba38,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-A9FB-805E-EC7C-0/web.jpg,2400444,,
5a464483bad62c0c6da6c660c1509cba,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-A9FB-805E-EC7C-0/thumbnail.jpg,2400444,,
591d821e8d2ec7dcb523b9f8d14d9a40,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-CA8C-6379-7CEB-0/a.jpg,3624448,,
9284929c03c6ac4ef5eeafee6c87d73c,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-CA8C-6379-7CEB-0/web.jpg,3624448,,
3101b475f6545b4d4c54b362b0bb60cb,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-CA8C-6379-7CEB-0/thumbnail.jpg,3624448,,
3e1498b409e1ff5d7bb3031aa9561c05,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-128F-56FF-9D86-0/full.JPG,543324,,
8b66f32dc3121ef7bdf12337bcbedf7d,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-128F-56FF-9D86-0/web.JPG,543324,,
ee9ce811bd6222a1c0fe2b0592548866,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-128F-56FF-9D86-0/thumbnail.JPG,543324,,
7131964ac776630e194c7a8eb58830ad,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-3B24-4ADE-24DD-0/a.jpg,3130772,,
e6772199f0ad5228d259c151d8942c9a,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-3B24-4ADE-24DD-0/web.jpg,3130772,,
25b21d8b413ec11ff3ef282ea15ffe8d,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-3B24-4ADE-24DD-0/thumbnail.jpg,3130772,,
b4a6c3cf98c39ecb37455c5fc9cceee6,a.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-92CA-431E-EDDC-0/a.mp4,122573106,,
166bb37c87c03d6d534172476c89c27d,thumbnail.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_b.zip,b/EAEA0-92CA-431E-EDDC-0/thumbnail.mp4,122573106,,
2a473aad6b44853473e5de492a881bbe,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-E2FF-7D32-4932-0/full.jpg,105547,,
5378e8dbc158c28b16311c453cfcfe67,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-E2FF-7D32-4932-0/web.jpg,105547,,
a5b750e09a9ff7f31a81b3ed75dc6cac,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-E2FF-7D32-4932-0/thumbnail.jpg,105547,,
7dd6e1041521510350a99e43027536cb,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-9337-3160-6AF9-0/a.jpg,4065792,,
ab7d1cf11f90be27f79a15bff99a375f,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-9337-3160-6AF9-0/web.jpg,4065792,,
13851326c566420d7098bcc5110ad5ef,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-9337-3160-6AF9-0/thumbnail.jpg,4065792,,
c3adff0c42b0a497ddcefe47c1892b0d,a.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_c.zip,c/EAEA0-F673-03A8-F2DF-0/a.tif,569758,,
e59478326137c7d7b1352c6b71e7716f,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-39FD-E2C9-10B2-0/full.JPG,1357933,,
587d03d93690d6f3f31aa3fb8f49a282,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-39FD-E2C9-10B2-0/web.JPG,1357933,,
2b68149a614df071891475f28e5e74b0,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_e.zip,e/EAEA0-39FD-E2C9-10B2-0/thumbnail.JPG,1357933,,
38cdf661ee1f5520c15af396687bc527,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-7BA1-6423-C508-0/a.jpg,300376,,
7e7a6c8d1350dd70f442b5a293bb9717,full.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-07A9-2AAC-F9D7-0/full.jpg,209300,,
a3870e3d6307a0cc891cc1388b748234,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-07A9-2AAC-F9D7-0/web.jpg,209300,,
fceff14f9ff23c46ffc5f427650501f9,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-07A9-2AAC-F9D7-0/thumbnail.jpg,209300,,
ff0d09916331ae050b5029d93b5afecc,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-B034-4038-DC13-0/a.jpg,2808512,,
cea795e9c7531384774b35ae367b327b,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-B034-4038-DC13-0/web.jpg,2808512,,
172e20cd33d7c7445669e4bba99cc083,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_f.zip,f/EAEA0-B034-4038-DC13-0/thumbnail.jpg,2808512,,
2dd7c7c0daff182d2c17802005e677a6,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-3C1C-F81B-1983-0/full.JPG,417350,,
56caa5392661230bc5f58e76d7136dbf,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-3C1C-F81B-1983-0/web.JPG,417350,,
f80fe500b659793ec1671db2a5fab89c,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_2.zip,2/EAEA0-3C1C-F81B-1983-0/thumbnail.JPG,417350,,
3a2e032fb24da33b40a7ea72fc981d68,a.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-935D-81E6-F77D-0/a.mp4,111333,,
02a55b36463feeb2774869f38bfc0474,thumbnail.mp4,,video/mp4,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-935D-81E6-F77D-0/thumbnail.mp4,111333,,
70f7d4eac8ac3b2828a633e2ca2722c6,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-D2B7-DEE5-75C3-0/a.jpg,862525,,
a05ceb2d7d9ee9d48be176de4e9d4544,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-D2B7-DEE5-75C3-0/web.jpg,862525,,
245722d05ecacbb76f43c6f845d18432,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_7.zip,7/EAEA0-D2B7-DEE5-75C3-0/thumbnail.jpg,862525,,
55d50a4003dae30fecdc976beb056f1d,a.pdf,,application/pdf,https://zenodo.org/records/22796236/files/dogonlanguages_media_5.zip,5/EAEA0-7EF9-420B-8FB2-0/a.pdf,85451966,,
d9ee91e1c7756423c6caa2e59a263b7b,a.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-2D46-E5E8-9670-0/a.jpg,267322,,
bb599e17f1583e2f6bcaca45bbb5c712,web.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-2D46-E5E8-9670-0/web.jpg,267322,,
75f0631a9aae67026a1f6e6765ffe0b9,thumbnail.jpg,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-2D46-E5E8-9670-0/thumbnail.jpg,267322,,
ad1a0bd3a4a51212026c679bb983e57b,full.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_a.zip,a/EAEA0-F4EC-C1F4-61D8-0/full.tif,427976,,
26417a8c3cc0951a0c216555427f6e87,web.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_a.zip,a/EAEA0-F4EC-C1F4-61D8-0/web.tif,427976,,
19abf7bf138f28e5580d7e5ae8dcf1df,thumbnail.tif,,image/tiff,https://zenodo.org/records/22796236/files/dogonlanguages_media_a.zip,a/EAEA0-F4EC-C1F4-61D8-0/thumbnail.tif,427976,,
345cbfa9ad7b7081556d137a8566ad74,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-FD3B-DE65-6059-0/full.JPG,2144975,,
fe6416b58ceb98211b1e343c86b311fa,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-FD3B-DE65-6059-0/web.JPG,2144975,,
c4458db94956c414fe20377a152c5064,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_3.zip,3/EAEA0-FD3B-DE65-6059-0/thumbnail.JPG,2144975,,
6d7979fdc24b27122a4ee10e52ea4237,full.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-3BEA-9B77-3AFF-0/full.JPG,3223904,,
d3746f123acd0a134f9c0ba4d6abaa51,web.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-3BEA-9B77-3AFF-0/web.JPG,3223904,,
c2809f165addf7cb1ad2b4ce7bc45717,thumbnail.JPG,,image/jpeg,https://zenodo.org/records/22796236/files/dogonlanguages_media_6.zip,6/EAEA0-3BEA-9B77-3AFF-0/thumbnail.JPG,3223904,,
d7e0dc9536a615e245c3ed2f60a5fef1,a.mov,,video/quicktime,https://zenodo.org/records/22796236/files/dogonlanguages_media_d.zip,d/EAEA0-CB82-FB0F-163D-0/a.mov,99475,,
